title,url,category,text,cluster
The soft drink stock forming a bullish 'cup with handle' pattern,https://www.cnbc.com/2025/05/01/the-soft-drink-stock-forming-a-bullish-cup-with-handle-pattern.html,entertainment,The soft drink stock forming a bullish 'cup with handle' pattern,3
Amazon is stepping up to fill a gap in Hollywood's movie slate,https://www.cnbc.com/2025/05/01/amazon-mgm-studios-gap-hollywood-movie-slate.html,entertainment,Amazon is stepping up to fill a gap in Hollywood's movie slate,3
"Court finds Apple, executive lied under oath in Epic Games trial",https://www.cnbc.com/2025/04/30/court-finds-apple-executive-lied-under-oath.html,entertainment,"Court finds Apple, executive lied under oath in Epic Games trial",3
Wall Street is anxious to hear Apple CEO Tim Cook's first public comments on tariffs,https://www.cnbc.com/2025/04/30/wall-street-is-anticipating-tim-cooks-first-comments-on-tariffs.html,entertainment,Wall Street is anxious to hear Apple CEO Tim Cook's first public comments on tariffs,3
Charts point to a bullish set-up on Apple ahead of earnings,https://www.cnbc.com/2025/04/29/charts-point-to-a-bullish-set-up-on-apple-ahead-of-earnings.html,entertainment,Charts point to a bullish set-up on Apple ahead of earnings,3
NFL's Washington Commanders return to D.C. in $3.7 billion stadium deal,https://www.cnbc.com/2025/04/28/nfl-washington-commanders-return-to-dc-in-3point7-billion-deal.html,entertainment,NFL's Washington Commanders return to D.C. in $3.7 billion stadium deal,3
"Spotify paid over $100M to podcasts in 2025, including Joe Rogan, Alex Cooper",https://www.cnbc.com/2025/04/28/spotify-paid-100m-to-podcasts-including-joe-rogan-alex-cooper.html,entertainment,"Spotify paid over $100M to podcasts in 2025, including Joe Rogan, Alex Cooper",3
Why TikTok's formula is difficult to copy,https://www.cnbc.com/video/2025/04/28/why-tiktoks-formula-is-difficult-to-copy.html,entertainment,Why TikTok's formula is difficult to copy,3
"Self-made millionaire who worked at Meta, TikTok shares her best career advice",https://www.cnbc.com/2025/04/28/best-career-advice-from-self-made-millionaire-who-worked-at-netflix-meta-tiktok.html,entertainment,"Self-made millionaire who worked at Meta, TikTok shares her best career advice",3
Indian airlines can't fly over Pakistan. Here's how that is affecting flights,https://www.cnbc.com/2025/04/28/pakistan-closure-of-air-space-to-indian-airlines-may-not-increase-costs.html,entertainment,Indian airlines can't fly over Pakistan. Here's how that is affecting flights,3
Americans are getting flashbacks to 2008 as tariffs stoke recession fears,https://www.cnbc.com/2025/04/26/americans-are-getting-flashbacks-to-2008-as-tariffs-stoke-recession-fears.html,entertainment,Americans are getting flashbacks to 2008 as tariffs stoke recession fears,3
Napheesa Collier on Unrivaled's success and paying up for women athletes,https://www.cnbc.com/2025/04/24/napheesa-collier-on-unrivaleds-success-paying-up-for-women-athletes.html,entertainment,Napheesa Collier on Unrivaled's success and paying up for women athletes,3
Hasbro forecasts as much as $300 million impact if China tariffs don't come down,https://www.cnbc.com/2025/04/24/hasbro-china-tariff-impact.html,entertainment,Hasbro forecasts as much as $300 million impact if China tariffs don't come down,3
Comcast beats Q1 earnings estimates despite losing broadband customers,https://www.cnbc.com/2025/04/24/comcast-cmcsa-earnings-q1-2025.html,entertainment,Comcast beats Q1 earnings estimates despite losing broadband customers,3
Fewer are planning summer vacations. But travel costs aren't the top reason,https://www.cnbc.com/2025/04/24/planning-a-summer-vacation-fewer-planning-trips-because-of-costs.html,entertainment,Fewer are planning summer vacations. But travel costs aren't the top reason,3
"This major bank stock is about to hit resistance and turn lower, says Carter Worth",https://www.cnbc.com/2025/04/23/this-major-bank-stock-is-about-to-hit-resistance-and-turn-lower-says-carter-worth.html,entertainment,"This major bank stock is about to hit resistance and turn lower, says Carter Worth",3
Why cable companies like Comcast and Charter are leaning into mobile service,https://www.cnbc.com/2025/04/23/comcast-charter-cable-mobile-service.html,entertainment,Why cable companies like Comcast and Charter are leaning into mobile service,3
"Apple AI ads did not make ‘adequate’ disclosures, watchdog says",https://www.cnbc.com/2025/04/23/apple-ai-ads-went-too-far-watchdog-says.html,entertainment,"Apple AI ads did not make ‘adequate’ disclosures, watchdog says",3
"More are using ‘buy now, pay later’ plans to pay for trips — especially Gen Zs",https://www.cnbc.com/2025/04/23/using-bnpl-for-travel-more-are-using-it-especially-gen-z-travelers.html,entertainment,"More are using ‘buy now, pay later’ plans to pay for trips — especially Gen Zs",3
Warner Bros. Discovery starts Max password-sharing crackdown,https://www.cnbc.com/2025/04/22/wbd-max-password-sharing-crackdown.html,entertainment,Warner Bros. Discovery starts Max password-sharing crackdown,3
